21.8	-2.7	16.84822	824.5855	548
21.8	-2.7	16.84822	832.6115	385
21.8	-2.7	16.84822	849.589	369
21.8	-2.7	16.99347	824.5855	629
21.8	-2.7	16.99347	832.6115	534
21.8	-2.7	16.99347	849.589	539
21.8	-2.7	17.13871	824.5855	343
21.8	-2.7	17.13871	832.6115	324
21.8	-2.7	17.13871	849.589	256
21.8	-2.7	17.28395	824.5855	206
21.8	-2.7	17.28395	832.6115	245
21.8	-2.7	17.28395	849.589	118
21.8	-2.7	17.4292	824.5855	78
21.8	-2.7	17.4292	832.6115	83
21.8	-2.7	17.4292	849.589	237
21.8	-2.7	17.71968	824.5855	85
21.8	-2.7	18.15541	824.5855	59
21.8	-2.7	18.15541	849.589	21
21.8	-2.7	19.02687	824.5855	18
21.8	-2.7	20.76979	824.5855	16
21.8	-2.7	25.70806	832.6115	21
21.8	-2.6	10.89325	832.6115	37
21.8	-2.6	11.18373	849.589	31
21.8	-2.6	12.34568	824.5855	23
21.8	-2.6	12.63617	832.6115	20
21.8	-2.6	13.65287	824.5855	40
21.8	-2.6	13.94336	824.5855	2
21.8	-2.6	14.0886	832.6115	55
21.8	-2.6	15.83152	824.5855	37
21.8	-2.6	15.97676	824.5855	199
21.8	-2.6	15.97676	849.589	45
21.8	-2.6	16.12201	824.5855	271
21.8	-2.6	16.26725	824.5855	328
21.8	-2.6	16.26725	832.6115	120
21.8	-2.6	16.26725	849.589	53
21.8	-2.6	16.41249	824.5855	555
21.8	-2.6	16.41249	832.6115	317
21.8	-2.6	16.41249	849.589	111
21.8	-2.6	16.55774	824.5855	829
21.8	-2.6	16.55774	832.6115	419
21.8	-2.6	16.55774	849.589	269
21.8	-2.6	16.70298	824.5855	664
21.8	-2.6	16.70298	832.6115	590
21.8	-2.6	16.70298	849.589	298
21.8	-2.6	16.84822	824.5855	950
21.8	-2.6	16.84822	832.6115	599
21.8	-2.6	16.84822	849.589	340
21.8	-2.6	16.99347	824.5855	848
21.8	-2.6	16.99347	832.6115	546
21.8	-2.6	16.99347	849.589	521
21.8	-2.6	17.13871	824.5855	337
21.8	-2.6	17.13871	832.6115	330
21.8	-2.6	17.13871	849.589	352
21.8	-2.6	17.28395	824.5855	137
21.8	-2.6	17.28395	832.6115	288
21.8	-2.6	17.28395	849.589	330
21.8	-2.6	17.4292	824.5855	26
21.8	-2.6	17.4292	832.6115	22
21.8	-2.6	17.4292	849.589	209
21.8	-2.6	17.57444	832.6115	20
21.8	-2.6	17.71968	849.589	42
21.8	-2.6	19.4626	832.6115	25
21.8	-2.6	19.60784	832.6115	23
21.8	-2.6	24.25563	832.6115	28
21.8	-2.5	8.133624	824.5855	4
21.8	-2.5	14.0886	824.5855	51
21.8	-2.5	14.66957	832.6115	45
21.8	-2.5	15.39579	849.589	36
21.8	-2.5	15.83152	824.5855	56
21.8	-2.5	15.97676	824.5855	40
21.8	-2.5	15.97676	832.6115	45
21.8	-2.5	16.12201	824.5855	243
21.8	-2.5	16.26725	824.5855	444
21.8	-2.5	16.26725	832.6115	68
21.8	-2.5	16.26725	849.589	26
21.8	-2.5	16.41249	824.5855	1010
21.8	-2.5	16.41249	832.6115	180
21.8	-2.5	16.41249	849.589	101
21.8	-2.5	16.55774	824.5855	949
21.8	-2.5	16.55774	832.6115	156
21.8	-2.5	16.55774	849.589	199
21.8	-2.5	16.70298	824.5855	1168
21.8	-2.5	16.70298	832.6115	264
21.8	-2.5	16.70298	849.589	120
21.8	-2.5	16.84822	824.5855	1302
21.8	-2.5	16.84822	832.6115	720
21.8	-2.5	16.84822	849.589	513
21.8	-2.5	16.99347	824.5855	684
21.8	-2.5	16.99347	832.6115	556
21.8	-2.5	16.99347	849.589	553
21.8	-2.5	17.13871	824.5855	265
21.8	-2.5	17.13871	832.6115	344
21.8	-2.5	17.13871	849.589	269
21.8	-2.5	17.28395	824.5855	122
21.8	-2.5	17.28395	832.6115	376
21.8	-2.5	17.28395	849.589	274
21.8	-2.5	17.4292	824.5855	80
21.8	-2.5	17.4292	832.6115	28
21.8	-2.5	17.4292	849.589	91
21.8	-2.5	17.57444	824.5855	49
21.8	-2.5	17.57444	832.6115	68
21.8	-2.5	17.71968	832.6115	33
21.8	-2.5	17.71968	849.589	29
21.8	-2.5	18.73638	824.5855	18
21.8	-2.5	21.64125	824.5855	46
21.8	-2.4	5.809731	832.6115	42
21.8	-2.4	7.697894	832.6115	43
21.8	-2.4	7.843138	832.6115	20
21.8	-2.4	10.31227	824.5855	27
21.8	-2.4	10.31227	849.589	36
21.8	-2.4	10.45752	832.6115	49
21.8	-2.4	10.60276	832.6115	49
21.8	-2.4	10.748	832.6115	49
21.8	-2.4	12.63617	824.5855	20
21.8	-2.4	12.63617	832.6115	29
21.8	-2.4	13.0719	849.589	47
21.8	-2.4	14.23384	849.589	18
21.8	-2.4	15.1053	824.5855	21
21.8	-2.4	15.1053	849.589	44
21.8	-2.4	15.54103	832.6115	32
21.8	-2.4	15.68628	824.5855	18
21.8	-2.4	15.68628	849.589	21
21.8	-2.4	15.83152	824.5855	48
21.8	-2.4	15.97676	824.5855	28
21.8	-2.4	16.12201	824.5855	132
21.8	-2.4	16.26725	824.5855	438
21.8	-2.4	16.26725	832.6115	128
21.8	-2.4	16.26725	849.589	62
21.8	-2.4	16.41249	824.5855	784
21.8	-2.4	16.41249	832.6115	193
21.8	-2.4	16.41249	849.589	42
21.8	-2.4	16.55774	824.5855	1059
21.8	-2.4	16.55774	832.6115	199
21.8	-2.4	16.55774	849.589	347
21.8	-2.4	16.70298	824.5855	1280
21.8	-2.4	16.70298	832.6115	471
21.8	-2.4	16.70298	849.589	81
21.8	-2.4	16.84822	824.5855	935
21.8	-2.4	16.84822	832.6115	329
21.8	-2.4	16.84822	849.589	412
21.8	-2.4	16.99347	824.5855	620
21.8	-2.4	16.99347	832.6115	354
21.8	-2.4	16.99347	849.589	474
21.8	-2.4	17.13871	824.5855	608
21.8	-2.4	17.13871	832.6115	496
21.8	-2.4	17.13871	849.589	368
21.8	-2.4	17.28395	824.5855	236
21.8	-2.4	17.28395	832.6115	621
21.8	-2.4	17.28395	849.589	273
21.8	-2.4	17.4292	832.6115	193
21.8	-2.4	17.57444	824.5855	51
21.8	-2.4	17.57444	832.6115	27
21.8	-2.4	17.57444	849.589	31
21.8	-2.4	17.71968	832.6115	31
21.8	-2.4	18.30065	832.6115	54
21.8	-2.3	9.7313	849.589	22
21.8	-2.3	12.05519	832.6115	18
21.8	-2.3	13.21714	824.5855	18
21.8	-2.3	14.0886	832.6115	31
21.8	-2.3	14.37909	832.6115	42
21.8	-2.3	15.1053	832.6115	73
21.8	-2.3	15.25055	832.6115	36
21.8	-2.3	15.25055	849.589	18
21.8	-2.3	15.39579	832.6115	36
21.8	-2.3	15.54103	849.589	49
21.8	-2.3	15.68628	824.5855	23
21.8	-2.3	15.83152	824.5855	25
21.8	-2.3	15.97676	824.5855	73
21.8	-2.3	16.12201	824.5855	150
21.8	-2.3	16.12201	832.6115	28
21.8	-2.3	16.26725	824.5855	430
21.8	-2.3	16.26725	832.6115	174
21.8	-2.3	16.26725	849.589	22
21.8	-2.3	16.41249	824.5855	533
21.8	-2.3	16.41249	832.6115	106
21.8	-2.3	16.41249	849.589	124
21.8	-2.3	16.55774	824.5855	793
21.8	-2.3	16.55774	832.6115	446
21.8	-2.3	16.55774	849.589	230
21.8	-2.3	16.70298	824.5855	1531
21.8	-2.3	16.70298	832.6115	411
21.8	-2.3	16.70298	849.589	515
21.8	-2.3	16.84822	824.5855	1080
21.8	-2.3	16.84822	832.6115	596
21.8	-2.3	16.84822	849.589	155
21.8	-2.3	16.99347	824.5855	636
21.8	-2.3	16.99347	832.6115	590
21.8	-2.3	16.99347	849.589	674
21.8	-2.3	17.13871	824.5855	571
21.8	-2.3	17.13871	832.6115	497
21.8	-2.3	17.13871	849.589	442
21.8	-2.3	17.28395	824.5855	229
21.8	-2.3	17.28395	832.6115	202
21.8	-2.3	17.28395	849.589	146
21.8	-2.3	17.4292	824.5855	86
21.8	-2.3	17.4292	832.6115	105
21.8	-2.3	17.4292	849.589	147
21.8	-2.3	17.57444	824.5855	24
21.8	-2.3	17.57444	832.6115	62
21.8	-2.3	17.57444	849.589	92
21.8	-2.3	17.86492	824.5855	36
21.8	-2.3	17.86492	832.6115	56
21.8	-2.3	19.4626	849.589	24
21.8	-2.3	19.75309	824.5855	34
21.8	-2.2	9.586057	849.589	26
21.8	-2.2	10.45752	832.6115	108
21.8	-2.2	10.60276	832.6115	108
21.8	-2.2	10.748	832.6115	108
21.8	-2.2	10.89325	832.6115	108
21.8	-2.2	13.21714	832.6115	53
21.8	-2.2	14.66957	824.5855	35
21.8	-2.2	14.81482	824.5855	47
21.8	-2.2	14.81482	832.6115	41
21.8	-2.2	14.96006	849.589	49
21.8	-2.2	15.1053	832.6115	43
21.8	-2.2	15.83152	824.5855	19
21.8	-2.2	16.12201	824.5855	235
21.8	-2.2	16.12201	832.6115	117
21.8	-2.2	16.26725	824.5855	422
21.8	-2.2	16.26725	832.6115	55
21.8	-2.2	16.26725	849.589	100
21.8	-2.2	16.41249	824.5855	915
21.8	-2.2	16.41249	832.6115	108
21.8	-2.2	16.41249	849.589	157
21.8	-2.2	16.55774	824.5855	1292
21.8	-2.2	16.55774	832.6115	301
21.8	-2.2	16.55774	849.589	173
21.8	-2.2	16.70298	824.5855	1099
21.8	-2.2	16.70298	832.6115	635
21.8	-2.2	16.70298	849.589	198
21.8	-2.2	16.84822	824.5855	1001
21.8	-2.2	16.84822	832.6115	604
21.8	-2.2	16.84822	849.589	221
21.8	-2.2	16.99347	824.5855	1043
21.8	-2.2	16.99347	832.6115	626
21.8	-2.2	16.99347	849.589	545
21.8	-2.2	17.13871	824.5855	489
21.8	-2.2	17.13871	832.6115	430
21.8	-2.2	17.13871	849.589	361
21.8	-2.2	17.28395	824.5855	119
21.8	-2.2	17.28395	832.6115	327
21.8	-2.2	17.28395	849.589	160
21.8	-2.2	17.4292	824.5855	90
21.8	-2.2	17.4292	832.6115	127
21.8	-2.2	17.4292	849.589	35
21.8	-2.2	17.57444	832.6115	44
21.8	-2.2	17.57444	849.589	137
21.8	-2.2	17.71968	832.6115	26
21.8	-2.2	18.4459	832.6115	18
21.8	-2.2	18.59114	832.6115	50
21.8	-2.2	19.31736	824.5855	28
21.8	-2.2	22.36747	824.5855	59
21.8	-2.1	6.681191	832.6115	52
21.8	-2.1	6.826435	832.6115	52
21.8	-2.1	6.971678	832.6115	52
21.8	-2.1	7.116921	832.6115	52
21.8	-2.1	7.262164	832.6115	52
21.8	-2.1	7.407408	832.6115	52
21.8	-2.1	7.552651	832.6115	52
21.8	-2.1	10.02179	832.6115	41
21.8	-2.1	11.90995	832.6115	33
21.8	-2.1	11.90995	849.589	26
21.8	-2.1	12.78141	832.6115	31
21.8	-2.1	13.79811	824.5855	51
21.8	-2.1	14.23384	832.6115	18
21.8	-2.1	14.52433	824.5855	13
21.8	-2.1	15.39579	832.6115	19
21.8	-2.1	15.54103	832.6115	62
21.8	-2.1	15.68628	832.6115	25
21.8	-2.1	15.68628	849.589	36
21.8	-2.1	15.83152	824.5855	26
21.8	-2.1	15.97676	824.5855	96
21.8	-2.1	16.12201	824.5855	198
21.8	-2.1	16.12201	832.6115	93
21.8	-2.1	16.12201	849.589	85
21.8	-2.1	16.26725	824.5855	564
21.8	-2.1	16.26725	832.6115	119
21.8	-2.1	16.26725	849.589	25
21.8	-2.1	16.41249	824.5855	727
21.8	-2.1	16.41249	832.6115	304
21.8	-2.1	16.41249	849.589	132
21.8	-2.1	16.55774	824.5855	1049
21.8	-2.1	16.55774	832.6115	295
21.8	-2.1	16.55774	849.589	192
21.8	-2.1	16.70298	824.5855	1260
21.8	-2.1	16.70298	832.6115	575
21.8	-2.1	16.70298	849.589	341
21.8	-2.1	16.84822	824.5855	885
21.8	-2.1	16.84822	832.6115	451
21.8	-2.1	16.84822	849.589	361
21.8	-2.1	16.99347	824.5855	1192
21.8	-2.1	16.99347	832.6115	735
21.8	-2.1	16.99347	849.589	465
21.8	-2.1	17.13871	824.5855	462
21.8	-2.1	17.13871	832.6115	271
21.8	-2.1	17.13871	849.589	299
21.8	-2.1	17.28395	824.5855	317
21.8	-2.1	17.28395	832.6115	321
21.8	-2.1	17.28395	849.589	471
21.8	-2.1	17.4292	832.6115	121
21.8	-2.1	17.4292	849.589	155
21.8	-2.1	17.57444	824.5855	47
21.8	-2.1	17.57444	832.6115	30
21.8	-2.1	17.57444	849.589	81
21.8	-2.1	17.71968	849.589	43
21.8	-2.1	18.01017	849.589	47
21.8	-2.1	18.88163	832.6115	62
21.8	-2.1	19.02687	832.6115	47
21.8	-2.1	20.91503	824.5855	18
21.8	-2.1	22.8032	824.5855	45
21.8	-2.1	28.03195	824.5855	64
21.8	-2	5.954975	832.6115	45
21.8	-2	6.100218	832.6115	45
21.8	-2	6.245461	832.6115	45
21.8	-2	6.390705	832.6115	45
21.8	-2	6.535948	832.6115	45
21.8	-2	6.681191	832.6115	45
21.8	-2	6.826435	832.6115	45
21.8	-2	6.971678	832.6115	45
21.8	-2	7.116921	832.6115	45
21.8	-2	7.262164	832.6115	45
21.8	-2	7.407408	832.6115	45
21.8	-2	12.49092	824.5855	27
21.8	-2	12.92665	832.6115	90
21.8	-2	13.0719	832.6115	18
21.8	-2	13.94336	832.6115	30
21.8	-2	14.37909	849.589	62
21.8	-2	14.52433	849.589	49
21.8	-2	14.66957	824.5855	27
21.8	-2	15.1053	849.589	36
21.8	-2	15.68628	849.589	53
21.8	-2	15.83152	832.6115	31
21.8	-2	15.97676	824.5855	67
21.8	-2	15.97676	832.6115	54
21.8	-2	16.12201	824.5855	297
21.8	-2	16.12201	832.6115	20
21.8	-2	16.26725	824.5855	217
21.8	-2	16.26725	832.6115	28
21.8	-2	16.41249	824.5855	682
21.8	-2	16.41249	832.6115	226
21.8	-2	16.41249	849.589	38
21.8	-2	16.55774	824.5855	535
21.8	-2	16.55774	832.6115	314
21.8	-2	16.55774	849.589	106
21.8	-2	16.70298	824.5855	600
21.8	-2	16.70298	832.6115	246
21.8	-2	16.70298	849.589	207
21.8	-2	16.84822	824.5855	857
21.8	-2	16.84822	832.6115	463
21.8	-2	16.84822	849.589	224
21.8	-2	16.99347	824.5855	598
21.8	-2	16.99347	832.6115	474
21.8	-2	16.99347	849.589	238
21.8	-2	17.13871	824.5855	448
21.8	-2	17.13871	832.6115	555
21.8	-2	17.13871	849.589	223
21.8	-2	17.28395	824.5855	259
21.8	-2	17.28395	832.6115	223
21.8	-2	17.28395	849.589	202
21.8	-2	17.4292	832.6115	139
21.8	-2	17.4292	849.589	133
21.8	-2	17.71968	849.589	63
21.8	-2	18.4459	824.5855	20
21.8	-2	19.4626	832.6115	24
21.8	-2	20.18882	832.6115	3
21.8	-1.9	6.245461	824.5855	34
21.8	-1.9	6.681191	824.5855	52
21.8	-1.9	6.826435	824.5855	21
21.8	-1.9	9.005084	849.589	20
21.8	-1.9	10.748	824.5855	20
21.8	-1.9	12.63617	849.589	22
21.8	-1.9	13.65287	824.5855	26
21.8	-1.9	14.66957	832.6115	20
21.8	-1.9	14.81482	824.5855	37
21.8	-1.9	14.81482	849.589	35
21.8	-1.9	15.1053	824.5855	18
21.8	-1.9	15.54103	832.6115	26
21.8	-1.9	15.68628	824.5855	18
21.8	-1.9	15.83152	824.5855	81
21.8	-1.9	15.83152	832.6115	20
21.8	-1.9	15.83152	849.589	22
21.8	-1.9	15.97676	824.5855	183
21.8	-1.9	16.12201	824.5855	166
21.8	-1.9	16.12201	832.6115	46
21.8	-1.9	16.26725	824.5855	575
21.8	-1.9	16.26725	832.6115	96
21.8	-1.9	16.26725	849.589	53
21.8	-1.9	16.41249	824.5855	834
21.8	-1.9	16.41249	832.6115	130
21.8	-1.9	16.55774	824.5855	584
21.8	-1.9	16.55774	832.6115	299
21.8	-1.9	16.55774	849.589	89
21.8	-1.9	16.70298	824.5855	1176
21.8	-1.9	16.70298	832.6115	587
21.8	-1.9	16.70298	849.589	406
21.8	-1.9	16.84822	824.5855	1464
21.8	-1.9	16.84822	832.6115	666
21.8	-1.9	16.84822	849.589	417
21.8	-1.9	16.99347	824.5855	716
21.8	-1.9	16.99347	832.6115	546
21.8	-1.9	16.99347	849.589	312
21.8	-1.9	17.13871	824.5855	426
21.8	-1.9	17.13871	832.6115	628
21.8	-1.9	17.13871	849.589	375
21.8	-1.9	17.28395	824.5855	452
21.8	-1.9	17.28395	832.6115	367
21.8	-1.9	17.28395	849.589	362
21.8	-1.9	17.4292	824.5855	70
21.8	-1.9	17.4292	832.6115	125
21.8	-1.9	17.4292	849.589	52
21.8	-1.9	17.57444	832.6115	79
21.8	-1.9	17.57444	849.589	36
21.8	-1.9	17.71968	832.6115	30
21.8	-1.9	18.73638	849.589	33
21.8	-1.9	19.17211	824.5855	22
21.8	-1.9	21.93174	824.5855	32
21.8	-1.8	5.954975	832.6115	25
21.8	-1.8	9.150327	832.6115	26
21.8	-1.8	10.60276	849.589	32
21.8	-1.8	11.18373	824.5855	21
21.8	-1.8	11.61946	824.5855	26
21.8	-1.8	12.05519	849.589	70
21.8	-1.8	13.50763	849.589	23
21.8	-1.8	14.23384	824.5855	34
21.8	-1.8	14.96006	824.5855	18
21.8	-1.8	14.96006	832.6115	26
21.8	-1.8	15.39579	824.5855	21
21.8	-1.8	15.68628	832.6115	115
21.8	-1.8	15.83152	849.589	70
21.8	-1.8	15.97676	824.5855	46
21.8	-1.8	16.12201	824.5855	166
21.8	-1.8	16.26725	824.5855	424
21.8	-1.8	16.26725	832.6115	53
21.8	-1.8	16.41249	824.5855	984
21.8	-1.8	16.41249	832.6115	59
21.8	-1.8	16.41249	849.589	99
21.8	-1.8	16.55774	824.5855	905
21.8	-1.8	16.55774	832.6115	287
21.8	-1.8	16.55774	849.589	95
21.8	-1.8	16.70298	824.5855	1222
21.8	-1.8	16.70298	832.6115	547
21.8	-1.8	16.70298	849.589	227
21.8	-1.8	16.84822	824.5855	670
21.8	-1.8	16.84822	832.6115	467
21.8	-1.8	16.84822	849.589	184
21.8	-1.8	16.99347	824.5855	864
21.8	-1.8	16.99347	832.6115	446
21.8	-1.8	16.99347	849.589	342
21.8	-1.8	17.13871	824.5855	329
21.8	-1.8	17.13871	832.6115	553
21.8	-1.8	17.13871	849.589	460
21.8	-1.8	17.28395	824.5855	46
21.8	-1.8	17.28395	832.6115	261
21.8	-1.8	17.28395	849.589	223
21.8	-1.8	17.4292	824.5855	66
21.8	-1.8	17.4292	832.6115	134
21.8	-1.8	17.4292	849.589	215
21.8	-1.8	17.57444	832.6115	64
21.8	-1.8	17.57444	849.589	9
21.8	-1.8	17.71968	832.6115	25
21.8	-1.8	18.4459	849.589	20
21.8	-1.8	19.17211	832.6115	22
21.8	-1.8	21.93174	832.6115	72
21.8	-1.8	25.70806	824.5855	1
21.8	-1.7	10.89325	824.5855	25
21.8	-1.7	11.32898	849.589	33
21.8	-1.7	11.90995	832.6115	34
21.8	-1.7	13.36238	832.6115	39
21.8	-1.7	13.94336	824.5855	50
21.8	-1.7	14.23384	832.6115	19
21.8	-1.7	14.96006	824.5855	18
21.8	-1.7	14.96006	849.589	82
